venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
2,戸田,9,4,6.7,37.94,5.63,7.08
2,戸田,9,5,6.65,36.9,5.37,7.05
2,戸田,9,6,6.74,36.57,5.4,6.95
4,平和島,1,1,6.88,37.43,5.67,7.47
4,平和島,1,2,6.95,37.43,5.6,7.47
4,平和島,1,3,6.8,37.53,5.58,7.4
4,平和島,1,4,6.93,37.86,5.5,7.4
4,平和島,1,5,6.98,37.63,5.6,7.38
4,平和島,1,6,6.92,37.98,5.62,7.26
4,平和島,2,1,6.91,37.07,5.43,7.37
4,平和島,2,2,6.85,38.83,5.4,7.26
4,平和島,2,3,6.88,37.97,5.68,7.44
4,平和島,2,4,6.93,37.93,5.67,7.41
4,平和島,2,5,6.93,38.4,5.65,7.26
4,平和島,2,6,6.93,38.53,5.71,7.29
4,平和島,3,1,7.0,37.47,5.68,7.4
4,平和島,3,2,7.08,37.63,5.67,7.37
4,平和島,3,3,6.91,37.0,5.84,7.42
4,平和島,3,4,6.93,37.2,5.39,7.3
4,平和島,3,5,6.91,37.1,5.63,7.27
4,平和島,3,6,6.92,37.51,5.56,7.42
4,平和島,4,1,6.79,37.12,5.83,7.37
4,平和島,4,2,6.83,37.23,5.57,7.33
4,平和島,4,3,6.87,37.23,5.73,7.4
4,平和島,4,4,6.76,36.8,5.53,7.3
4,平和島,4,5,6.88,37.33,5.53,7.3
4,平和島,4,6,6.91,37.47,5.57,7.43
4,平和島,5,1,6.79,37.37,5.57,7.3
4,平和島,5,2,6.78,37.77,5.67,7.35
4,平和島,5,3,6.83,37.57,5.47,7.4
4,平和島,5,4,6.84,37.93,5.64,7.36
4,平和島,5,5,6.71,37.57,5.57,7.27
4,平和島,5,6,6.82,37.87,5.56,7.3
4,平和島,6,1,6.88,37.07,5.2,7.27
4,平和島,6,2,6.8,37.4,5.53,7.27
4,平和島,6,3,6.8,37.21,5.77,7.36
4,平和島,6,4,6.86,36.83,5.53,7.27
4,平和島,6,5,6.8,38.23,5.67,7.33
4,平和島,6,6,6.87,38.43,5.73,7.5
4,平和島,7,1,6.95,36.93,5.44,7.43
4,平和島,7,2,6.89,37.23,5.53,7.37
4,平和島,7,3,6.96,37.23,5.47,7.5
4,平和島,7,4,6.96,37.4,5.7,7.6
4,平和島,7,5,7.0,37.87,5.83,7.53
4,平和島,7,6,6.97,37.87,5.8,7.5
4,平和島,8,1,6.92,37.47,5.57,7.5
4,平和島,8,3,6.86,37.7,5.6,7.47
4,平和島,8,4,6.94,37.17,5.47,7.37
4,平和島,8,5,6.91,37.27,5.7,7.47
4,平和島,8,6,6.93,37.94,5.7,7.43
8,常滑,1,1,6.71,36.63,5.57,6.97
8,常滑,1,2,6.73,37.12,5.46,7.16
8,常滑,1,3,6.71,36.98,5.36,7.16
8,常滑,1,4,6.7,37.43,5.43,7.12
8,常滑,1,5,6.73,37.4,5.59,7.13
8,常滑,1,6,6.66,37.1,5.65,7.04
8,常滑,2,1,6.73,37.2,5.5,7.07
8,常滑,2,2,6.71,36.23,5.07,7.03
8,常滑,2,3,6.66,37.1,5.43,7.13
8,常滑,2,4,6.72,37.1,5.33,7.07
8,常滑,2,5,6.76,37.1,5.37,7.13
8,常滑,2,6,6.69,37.43,5.5,7.1
8,常滑,3,1,6.67,37.04,5.4,7.02
8,常滑,3,2,6.72,37.28,5.37,7.05
8,常滑,3,3,6.75,36.82,5.37,7.02
8,常滑,3,4,6.77,37.55,5.72,7.16
8,常滑,3,5,6.67,37.56,5.4,7.01
8,常滑,3,6,6.72,38.02,5.31,7.12
8,常滑,4,1,6.69,36.69,5.63,7.12
8,常滑,4,2,6.7,36.56,5.53,7.02
8,常滑,4,3,6.68,37.64,5.43,7.02
8,常滑,4,4,6.77,37.02,5.43,7.15
8,常滑,4,5,6.67,37.4,5.36,7.1
8,常滑,4,6,6.7,36.84,5.9,7.13
8,常滑,5,1,6.83,37.39,5.4,7.18
8,常滑,5,2,6.68,37.33,5.35,6.99
8,常滑,5,3,6.74,36.91,5.42,7.03
8,常滑,5,4,6.67,36.65,5.32,7.06
8,常滑,5,5,6.73,37.15,5.54,7.17
8,常滑,5,6,6.72,37.23,5.5,7.17
8,常滑,6,1,6.77,36.91,5.52,7.1
8,常滑,6,2,6.66,37.47,5.46,7.06
8,常滑,6,3,6.7,37.74,6.16,6.98
8,常滑,6,4,6.72,37.1,5.74,7.12
8,常滑,6,5,6.71,37.67,5.75,7.15
8,常滑,6,6,6.73,37.53,5.47,7.16
8,常滑,7,1,6.67,36.36,5.18,7.13
8,常滑,7,2,6.67,36.77,5.49,7.21
8,常滑,7,3,6.67,36.8,5.35,7.19
8,常滑,7,4,6.77,37.8,5.51,7.21
8,常滑,7,5,6.66,37.87,5.53,7.16
8,常滑,7,6,6.64,37.65,5.27,7.11
8,常滑,8,1,6.74,36.84,5.76,7.04
8,常滑,8,2,6.73,37.63,5.58,7.15
8,常滑,8,3,6.64,36.95,5.49,7.24
8,常滑,8,4,6.69,36.9,5.54,7.12
8,常滑,8,5,6.72,37.14,5.31,7.11
8,常滑,8,6,6.74,37.08,5.32,7.17
8,常滑,9,1,6.67,37.01,5.44,7.07
8,常滑,9,2,6.75,37.61,5.4,7.2
8,常滑,9,3,6.64,37.8,5.55,7.07
8,常滑,9,4,6.65,36.87,5.12,7.12
8,常滑,9,5,6.68,37.54,5.46,7.16
8,常滑,9,6,6.73,37.82,5.38,7.11
8,常滑,10,1,6.71,37.01,5.42,7.11
8,常滑,10,2,6.66,37.26,5.46,7.11
8,常滑,10,3,6.73,36.67,5.67,7.06
8,常滑,10,4,6.72,37.4,5.61,7.21
8,常滑,10,5,6.71,37.36,6.45,6.98
8,常滑,10,6,6.67,37.27,5.46,7.08
10,三国,1,1,6.61,36.45,5.45,6.65
10,三国,1,2,6.89,37.67,5.73,6.83
10,三国,1,3,6.83,37.72,5.83,6.73
10,三国,1,4,6.65,36.85,5.58,6.72
10,三国,1,5,6.75,36.77,5.6,6.67
10,三国,1,6,6.85,37.35,5.8,6.72
10,三国,2,1,6.8,37.0,5.82,6.65
10,三国,2,2,6.74,37.45,5.93,6.7
10,三国,2,3,6.81,37.62,6.18,6.7
10,三国,2,4,6.89,37.88,6.27,6.85
10,三国,2,5,6.8,38.03,5.93,6.72
10,三国,2,6,6.72,37.55,5.78,6.77
10,三国,3,1,6.77,36.75,5.57,6.85
10,三国,3,2,6.71,37.03,5.73,6.85
10,三国,3,3,6.75,36.93,5.68,6.82
10,三国,3,4,6.78,38.13,6.13,6.87
10,三国,3,5,6.72,37.97,6.0,6.68
10,三国,3,6,6.73,36.9,5.77,6.7
10,三国,4,1,6.87,36.93,5.53,6.8
10,三国,4,2,6.82,37.68,5.78,6.77
10,三国,4,3,6.78,37.75,6.07,6.67
10,三国,4,4,6.73,36.87,5.55,6.75
10,三国,4,5,6.73,38.02,6.62,6.62
10,三国,4,6,6.74,37.5,5.83,6.78
10,三国,5,1,6.71,36.53,5.48,6.7
10,三国,5,2,6.67,36.63,5.47,6.72
10,三国,5,3,6.84,37.0,5.62,6.82
10,三国,5,4,6.83,37.43,5.73,6.77
10,三国,5,5,6.98,37.78,5.97,6.83
10,三国,5,6,6.82,36.85,5.62,6.83
10,三国,6,1,6.92,38.25,6.2,6.97
10,三国,6,2,6.82,37.32,5.82,6.82
10,三国,6,3,6.88,37.07,5.58,6.82
10,三国,6,4,6.9,37.95,5.83,6.87
10,三国,6,5,6.86,37.48,5.78,6.82
10,三国,6,6,6.88,37.97,6.03,6.92
10,三国,7,1,6.97,37.63,5.7,7.05
10,三国,7,2,6.94,37.6,5.72,6.93
10,三国,7,3,6.95,38.27,5.93,7.03
10,三国,7,4,6.98,38.35,6.03,7.02
10,三国,7,5,6.99,37.47,5.88,6.92
10,三国,7,6,6.96,37.95,5.85,6.95
10,三国,8,1,6.83,36.93,5.8,6.82
10,三国,8,2,6.94,37.47,5.72,6.92
10,三国,8,3,6.83,37.55,5.82,6.85
10,三国,8,4,6.89,37.43,5.55,6.97
10,三国,8,5,6.82,37.2,5.65,6.98
10,三国,8,6,6.71,37.2,5.78,6.75
10,三国,9,1,6.94,37.88,5.82,6.97
10,三国,9,2,6.91,37.28,5.73,6.8
10,三国,9,3,6.76,37.22,5.63,6.85
10,三国,9,4,6.89,37.48,5.75,6.88
10,三国,9,5,6.86,37.2,5.6,6.8
10,三国,9,6,6.93,37.73,5.72,6.88
10,三国,10,1,6.91,37.7,5.72,6.87
10,三国,10,2,6.86,38.15,5.92,6.87
10,三国,10,3,6.71,37.23,5.63,6.75
10,三国,10,4,6.85,37.27,5.8,6.78
10,三国,10,5,6.91,37.73,5.9,6.92
10,三国,10,6,6.82,37.67,5.7,6.85
10,三国,11,1,6.99,37.27,5.73,6.83
10,三国,11,2,6.9,37.63,5.85,6.78
10,三国,11,3,6.93,38.05,5.82,6.83
10,三国,11,4,6.88,38.15,6.17,6.92
10,三国,11,5,6.76,37.92,6.02,6.8
10,三国,11,6,6.77,37.95,5.8,7.07
10,三国,12,1,6.76,36.67,5.47,6.78
10,三国,12,2,6.85,37.15,5.53,6.8
10,三国,12,3,6.81,37.63,5.95,6.92
10,三国,12,4,6.79,37.43,5.92,6.77
10,三国,12,5,6.88,37.65,6.17,6.77
10,三国,12,6,6.9,37.72,5.8,6.87
11,びわこ,1,1,6.75,37.22,6.0,7.9
11,びわこ,1,2,6.67,38.02,6.43,7.9
11,びわこ,1,3,6.63,37.83,6.2,7.8
11,びわこ,1,4,6.53,37.66,5.93,7.87
11,びわこ,1,5,6.85,37.93,5.93,7.97
11,びわこ,1,6,6.69,37.6,5.93,7.8
11,びわこ,2,1,6.62,37.13,5.6,7.97
11,びわこ,2,2,6.64,38.0,5.7,8.0
11,びわこ,2,3,6.69,38.06,6.04,7.87
11,びわこ,2,4,6.69,37.71,5.83,7.75
11,びわこ,2,5,6.71,37.83,6.03,7.93
11,びわこ,2,6,6.73,38.01,6.13,7.83
11,びわこ,3,1,6.68,38.07,5.73,7.97
11,びわこ,3,2,6.69,37.5,5.83,7.8
11,びわこ,3,3,6.78,37.3,5.6,7.8
11,びわこ,3,4,6.65,37.2,5.73,7.7
11,びわこ,3,5,6.68,37.56,5.73,7.7
11,びわこ,3,6,6.67,37.34,5.94,7.7
11,びわこ,4,1,6.6,37.04,5.8,7.8
11,びわこ,4,2,6.63,37.64,6.0,7.82
11,びわこ,4,3,6.72,37.35,5.86,7.8
11,びわこ,4,4,6.72,37.47,5.7,8.0
11,びわこ,4,5,6.7,37.38,5.77,7.9
11,びわこ,4,6,6.64,36.74,5.83,7.69
11,びわこ,5,1,6.54,38.0,5.6,7.77
11,びわこ,5,2,6.65,38.1,5.93,7.7
11,びわこ,5,3,6.71,37.6,5.93,7.8
11,びわこ,5,4,6.72,37.93,5.97,7.68
11,びわこ,5,5,6.64,37.77,5.94,7.83
11,びわこ,5,6,6.66,37.53,5.97,7.7
11,びわこ,6,1,6.73,37.51,5.9,8.1
11,びわこ,6,2,6.72,37.05,5.83,8.07
11,びわこ,6,3,6.83,38.01,6.0,8.0
11,びわこ,6,4,6.75,37.65,5.76,7.93
11,びわこ,6,5,6.65,37.92,6.03,7.87
11,びわこ,6,6,6.8,37.82,6.05,8.1
11,びわこ,7,1,6.66,37.44,5.74,8.13
11,びわこ,7,2,6.67,37.58,5.8,7.97
11,びわこ,7,3,6.63,37.89,5.97,7.87
11,びわこ,7,4,6.77,37.76,6.02,7.87
11,びわこ,7,5,6.71,37.48,5.88,7.83
11,びわこ,7,6,6.73,37.5,5.84,7.93
11,びわこ,8,1,6.69,36.98,5.67,7.87
11,びわこ,8,2,6.8,37.71,5.63,8.0
11,びわこ,8,3,6.69,36.79,5.8,7.9
11,びわこ,8,4,6.78,37.89,5.89,8.02
11,びわこ,8,5,6.69,37.61,5.89,7.83
11,びわこ,8,6,6.71,37.48,6.06,7.73
11,びわこ,9,1,6.65,37.0,5.56,8.03
11,びわこ,9,2,6.66,36.87,5.6,7.93
11,びわこ,9,3,6.58,37.3,5.93,7.89
11,びわこ,9,4,6.72,37.48,5.94,8.03
11,びわこ,9,5,6.76,37.67,6.13,7.92
11,びわこ,9,6,6.73,37.65,6.22,7.93
16,児島,1,1,6.76,36.27,5.8,6.53
16,児島,1,2,6.71,37.4,5.77,6.63
16,児島,1,3,6.67,36.97,5.73,6.73
16,児島,1,4,6.68,37.1,5.53,6.8
16,児島,1,5,6.71,36.83,5.3,6.8
16,児島,1,6,6.73,37.23,5.57,6.8
16,児島,2,1,6.72,37.0,5.5,6.67
16,児島,2,2,6.79,37.03,5.4,6.63
16,児島,2,3,6.74,37.57,5.43,6.7
16,児島,2,4,6.79,37.53,5.4,6.73
16,児島,2,5,6.76,37.13,5.37,6.63
16,児島,2,6,6.74,37.3,5.47,6.8
16,児島,3,1,6.75,36.7,5.9,6.53
16,児島,3,2,6.82,37.3,5.83,6.67
16,児島,3,3,6.8,37.3,5.7,6.67
16,児島,3,4,6.83,37.2,5.6,6.63
16,児島,3,5,6.84,37.4,5.57,6.67
16,児島,3,6,6.86,36.63,5.5,6.7
16,児島,4,1,6.72,37.0,5.57,6.73
16,児島,4,2,6.71,37.17,5.63,6.77
16,児島,4,3,6.74,37.07,5.4,6.9
16,児島,4,4,6.82,37.0,5.6,6.8
16,児島,4,5,6.65,37.1,5.57,6.7
16,児島,4,6,6.74,36.77,6.13,6.53
16,児島,5,1,6.78,37.47,5.43,6.67
16,児島,5,2,6.92,37.4,5.83,6.83
16,児島,5,3,6.83,38.03,5.83,6.77
16,児島,5,4,6.83,37.13,5.67,6.63
16,児島,5,5,6.8,36.93,5.67,6.7
16,児島,5,6,6.82,37.03,5.67,6.63
16,児島,6,1,6.72,36.67,5.5,6.63
16,児島,6,2,6.85,36.73,5.37,6.73
16,児島,6,3,6.84,37.07,5.43,6.97
16,児島,6,4,6.71,37.23,5.4,6.87
16,児島,6,5,6.83,37.1,5.67,6.77
16,児島,6,6,6.87,37.13,5.73,6.73
16,児島,7,1,6.83,36.4,5.53,6.57
16,児島,7,2,6.79,37.57,5.8,6.57
16,児島,7,3,6.79,37.57,5.67,6.8
16,児島,7,4,6.83,37.6,5.3,6.67
16,児島,7,5,6.81,37.1,5.63,6.73
16,児島,7,6,6.78,37.07,5.3,6.7
16,児島,8,1,6.74,37.13,5.37,6.7
16,児島,8,2,6.72,37.3,5.33,6.73
16,児島,8,3,6.75,37.27,5.27,6.73
16,児島,8,4,6.73,37.9,5.37,6.77
16,児島,8,5,6.82,37.3,5.6,6.8
16,児島,8,6,6.69,36.87,5.6,6.83
23,唐津,1,1,6.63,36.36,5.33,7.6
23,唐津,1,2,6.58,36.6,5.4,7.63
23,唐津,1,3,6.69,37.33,5.5,7.73
23,唐津,1,4,6.63,36.67,5.67,7.63
23,唐津,1,5,6.6,36.83,5.6,7.53
23,唐津,1,6,6.7,37.1,5.97,7.5
23,唐津,2,1,6.61,36.33,5.1,7.67
23,唐津,2,2,6.56,36.6,5.53,7.63
23,唐津,2,3,6.6,36.97,5.43,7.57
23,唐津,2,4,6.58,36.87,5.93,7.63
23,唐津,2,5,6.61,37.17,5.63,7.6
23,唐津,2,6,6.61,38.1,6.53,7.83
23,唐津,3,1,6.63,37.07,5.4,7.63
23,唐津,3,2,6.65,37.53,5.57,7.67
23,唐津,3,3,6.6,37.43,5.5,7.7
23,唐津,3,4,6.69,36.63,5.37,7.6
23,唐津,3,5,6.62,36.93,5.57,7.5
23,唐津,3,6,6.66,36.83,5.43,7.43
23,唐津,4,1,6.67,37.57,5.47,7.73
23,唐津,4,2,6.73,37.17,5.63,7.77
23,唐津,4,3,6.63,37.63,5.7,7.6
23,唐津,4,4,6.64,37.43,5.87,7.73
23,唐津,4,5,6.61,37.4,5.8,7.63
23,唐津,4,6,6.74,37.13,5.7,7.53
23,唐津,5,1,6.72,36.77,5.9,7.47
23,唐津,5,2,6.77,37.2,5.93,7.67
23,唐津,5,3,6.71,36.97,5.7,7.77
23,唐津,5,4,6.73,37.67,5.97,7.9
23,唐津,5,5,6.73,37.37,5.5,7.83
23,唐津,5,6,6.68,38.03,6.0,7.6
23,唐津,6,1,6.69,36.87,5.43,7.69
23,唐津,6,2,6.66,36.43,5.9,7.58
23,唐津,6,3,6.75,37.76,5.86,7.77
23,唐津,6,4,6.67,36.87,5.53,7.69
23,唐津,6,5,6.66,36.83,5.64,7.65
23,唐津,6,6,6.72,37.57,5.97,7.6
23,唐津,7,1,6.69,36.58,5.43,7.74
23,唐津,7,2,6.75,37.22,5.62,7.73
23,唐津,7,3,6.79,36.82,5.53,7.93
23,唐津,7,4,6.78,37.41,5.7,7.97
23,唐津,7,5,6.79,36.87,5.63,7.86
23,唐津,7,6,6.76,36.8,6.0,7.6
23,唐津,8,1,6.7,36.67,5.33,7.73
23,唐津,8,2,6.67,36.53,5.43,7.58
23,唐津,8,3,6.75,36.83,5.55,7.5
23,唐津,8,4,6.66,36.97,5.69,7.61
23,唐津,8,5,6.71,38.04,5.71,7.72
23,唐津,8,6,6.75,38.37,5.56,7.8
23,唐津,9,1,6.67,37.1,5.67,7.83
23,唐津,9,2,6.67,36.63,5.43,7.77
23,唐津,9,3,6.76,37.5,5.6,7.84
23,唐津,9,4,6.75,36.88,5.59,7.75
23,唐津,9,5,6.75,36.67,5.3,7.72
23,唐津,9,6,6.74,36.83,6.2,7.63
23,唐津,10,1,6.69,36.53,5.53,7.78
23,唐津,10,2,6.72,37.17,5.62,7.74
23,唐津,10,3,6.76,37.34,5.73,7.62
23,唐津,10,4,6.71,36.99,6.83,7.8
23,唐津,10,5,6.71,37.23,6.17,7.7
23,唐津,10,6,6.73,36.73,6.87,7.72
23,唐津,11,1,6.84,36.97,5.53,7.76
23,唐津,11,2,6.78,37.9,6.15,7.8
23,唐津,11,3,6.81,37.53,6.0,7.73
23,唐津,11,4,6.75,38.03,6.29,7.74
23,唐津,11,5,6.82,37.47,5.83,7.77
23,唐津,11,6,6.82,37.67,6.13,7.79
23,唐津,12,1,6.71,37.27,5.63,7.9
23,唐津,12,2,6.78,37.46,6.0,7.88
23,唐津,12,3,6.7,36.7,5.73,7.87
23,唐津,12,4,6.77,37.0,6.39,7.7
23,唐津,12,5,6.73,37.03,6.4,7.76
23,唐津,12,6,6.74,36.97,5.8,7.93
2,戸田,10,1,6.66,36.06,5.44,6.85
2,戸田,10,2,6.69,36.41,5.19,7.02
2,戸田,10,3,6.71,37.3,5.57,6.99
2,戸田,10,4,6.59,36.93,5.67,6.94
2,戸田,10,5,6.7,37.37,5.68,6.97
2,戸田,10,6,6.69,36.47,5.08,6.81
4,平和島,9,1,6.99,37.2,5.53,7.37
4,平和島,9,2,6.96,37.63,5.5,7.5
4,平和島,9,3,6.95,37.63,5.77,7.53
4,平和島,9,4,7.03,37.43,5.57,7.47
4,平和島,9,5,7.0,37.73,5.5,7.43
4,平和島,9,6,6.92,37.5,5.6,7.43
8,常滑,11,1,6.7,36.63,6.0,6.97
8,常滑,11,2,6.73,37.35,5.85,7.1
8,常滑,11,3,6.69,37.43,5.89,7.08
8,常滑,11,4,6.72,38.13,5.87,7.1
8,常滑,11,5,6.79,37.62,5.9,7.21
8,常滑,11,6,6.72,37.63,5.77,7.11
11,びわこ,10,1,6.76,37.69,5.71,8.03
11,びわこ,10,2,6.81,37.16,5.64,8.1
11,びわこ,10,3,6.64,37.39,5.94,7.9
11,びわこ,10,4,6.75,37.57,5.73,8.0
11,びわこ,10,5,6.72,37.72,5.92,8.0
11,びわこ,10,6,6.73,36.84,5.57,7.75
12,住之江,1,1,6.76,36.0,10.95,
12,住之江,1,2,6.82,36.53,11.14,
12,住之江,1,3,6.82,36.73,11.4,
12,住之江,1,4,6.83,36.67,11.18,
12,住之江,1,5,6.82,37.0,11.37,
12,住之江,1,6,6.85,37.15,11.48,
16,児島,9,1,6.78,37.03,5.67,6.73
16,児島,9,2,6.71,37.4,5.63,6.87
16,児島,9,3,6.83,36.67,5.83,6.67
16,児島,9,4,6.85,37.53,6.0,6.5
16,児島,9,5,6.87,37.37,5.67,6.83
16,児島,9,6,6.78,37.7,5.63,10.63
24,大村,1,1,6.88,36.9,6.53,7.3
24,大村,1,2,6.93,37.71,6.4,7.43
24,大村,1,3,6.96,37.6,6.3,7.37
24,大村,1,4,7.03,37.23,6.4,7.37
24,大村,1,5,6.99,37.57,6.4,7.44
24,大村,1,6,6.88,37.65,6.23,7.32
2,戸田,11,1,6.68,36.47,5.37,6.9
2,戸田,11,2,6.68,36.86,5.41,6.99
2,戸田,11,3,6.78,37.72,5.68,7.06
2,戸田,11,4,6.77,37.11,5.7,6.93
2,戸田,11,5,6.65,37.5,5.63,7.0
2,戸田,11,6,6.78,37.25,6.36,6.79
2,戸田,12,1,6.62,36.64,5.36,6.88
2,戸田,12,2,6.64,36.68,5.5,6.9
2,戸田,12,3,6.66,36.63,5.6,6.83
2,戸田,12,4,6.76,36.95,5.48,6.99
2,戸田,12,5,6.78,37.94,5.49,7.09
2,戸田,12,6,6.68,37.14,5.33,7.0
4,平和島,10,1,6.91,37.17,5.47,7.43
4,平和島,10,2,7.04,37.1,5.93,7.3
4,平和島,10,3,6.91,37.4,5.77,7.53
4,平和島,10,4,7.06,37.3,5.67,7.6
4,平和島,10,5,7.04,37.53,5.57,7.47
4,平和島,10,6,6.98,37.47,5.8,7.53
4,平和島,11,1,7.09,37.1,5.57,7.5
4,平和島,11,2,7.03,37.03,5.47,7.37
4,平和島,11,3,7.0,37.1,5.6,7.43
4,平和島,11,4,6.94,37.3,6.03,7.47
4,平和島,11,5,7.27,37.53,5.57,7.47
4,平和島,11,6,7.05,37.8,5.63,7.53
4,平和島,12,1,6.86,37.97,5.7,7.4
4,平和島,12,2,7.11,37.27,5.4,7.5
4,平和島,12,3,6.91,37.3,5.57,7.37
4,平和島,12,4,6.99,37.6,5.93,7.47
4,平和島,12,5,6.99,37.83,5.73,7.43
4,平和島,12,6,7.05,37.63,5.7,7.43
7,蒲郡,1,1,6.67,37.1,4.73,6.23
7,蒲郡,1,2,6.69,37.05,5.14,6.14
7,蒲郡,1,3,6.56,36.95,5.18,6.03
7,蒲郡,1,4,6.72,37.07,5.08,6.12
7,蒲郡,1,5,6.64,36.63,5.1,6.07
7,蒲郡,1,6,6.72,37.11,5.3,6.13
7,蒲郡,2,1,6.59,36.8,5.52,6.01
7,蒲郡,2,2,6.61,37.01,5.16,6.22
7,蒲郡,2,3,6.67,37.36,5.33,6.21
7,蒲郡,2,4,6.66,37.67,5.83,6.2
7,蒲郡,2,5,6.73,37.1,5.43,6.24
7,蒲郡,2,6,6.76,37.26,5.37,6.32
7,蒲郡,3,1,6.63,37.46,5.4,6.17
7,蒲郡,3,2,6.65,37.11,5.27,6.18
7,蒲郡,3,3,6.67,37.69,5.05,6.31
7,蒲郡,3,4,6.67,37.58,5.23,6.28
7,蒲郡,3,5,6.69,38.09,5.33,6.21
7,蒲郡,3,6,6.71,37.26,5.6,6.21
7,蒲郡,4,1,6.68,36.68,5.01,6.13
7,蒲郡,4,2,6.68,36.91,5.16,6.21
7,蒲郡,4,3,6.6,36.56,5.03,6.24
7,蒲郡,4,4,6.67,36.91,5.12,6.13
7,蒲郡,4,5,6.66,37.5,5.23,6.11
7,蒲郡,4,6,6.64,37.98,5.48,6.08
7,蒲郡,5,1,6.67,36.65,4.98,6.14
7,蒲郡,5,2,6.69,36.78,4.87,6.2
7,蒲郡,5,3,6.62,36.44,5.49,6.08
7,蒲郡,5,4,6.64,37.1,5.54,6.11
7,蒲郡,5,5,6.55,36.78,5.25,6.1
7,蒲郡,5,6,6.65,36.8,5.16,6.09
7,蒲郡,6,1,6.69,36.91,4.99,6.13
7,蒲郡,6,2,6.65,37.53,5.15,6.14
7,蒲郡,6,3,6.71,37.66,5.33,6.11
7,蒲郡,6,4,6.73,37.44,5.22,6.16
7,蒲郡,6,5,6.56,36.99,5.27,6.13
7,蒲郡,6,6,6.71,37.26,5.29,6.18
7,蒲郡,7,1,6.76,37.56,5.25,6.28
7,蒲郡,7,2,6.77,37.6,4.97,6.21
7,蒲郡,7,3,6.66,37.07,5.27,6.23
7,蒲郡,7,4,6.79,37.11,5.22,6.14
7,蒲郡,7,5,6.78,37.37,5.34,6.25
7,蒲郡,7,6,6.75,37.26,5.52,6.19
7,蒲郡,8,1,6.64,37.72,4.77,6.23
7,蒲郡,8,2,6.7,37.25,5.25,6.43
7,蒲郡,8,3,6.7,37.69,5.17,6.27
7,蒲郡,8,4,6.65,37.09,5.24,6.19
7,蒲郡,8,5,6.63,37.78,5.55,6.16
7,蒲郡,8,6,6.67,36.65,5.06,6.2
7,蒲郡,9,1,6.69,36.52,4.92,6.23
7,蒲郡,9,2,6.71,37.12,4.9,6.24
7,蒲郡,9,3,6.74,37.06,5.06,6.22
7,蒲郡,9,4,6.73,37.18,5.1,6.32
7,蒲郡,9,5,6.7,37.13,5.54,6.19
7,蒲郡,9,6,6.69,36.41,5.07,6.13
8,常滑,12,1,6.68,36.69,5.4,7.07
8,常滑,12,2,6.76,37.66,5.62,7.19
